X,Y,COLOR
22,52,0
57,53,3
37,26,3
12,19,1
5,12,1
57,93,1
84,26,0
29,16,0
68,33,0
9,45,1
62,15,1
50,53,2
67,18,0
40,42,2
90,70,1
33,60,3
44,26,3
70,56,0
93,93,1
81,40,0
38,4,1
78,81,0
59,10,1
61,30,3
93,98,1
44,58,3
1,15,1
44,2,1
90,17,1
27,40,3
0,12,1
8,51,1
91,31,1
59,18,0
29,82,0
47,85,1
61,2,1
76,38,0
18,81,0
72,32,0
58,42,3
66,27,0
38,33,3
32,3,1
6,86,1
2,32,1
45,63,3
82,36,0
51,86,1
63,99,1
97,42,1
85,88,1
13,42,1
41,82,0
33,2,1
17,4,1
90,5,1
86,43,1
79,50,0
67,47,0
51,67,0
84,98,1
69,9,1
14,83,1
9,74,1
69,81,0
86,60,1
48,29,3
9,60,1
53,76,0
56,55,3
96,89,1
46,72,0
73,0,1
57,12,1
88,52,1
79,15,1
31,39,3
10,63,1
87,0,1
50,85,1
1,78,1
5,21,1
6,14,1
50,20,0
9,42,1
7,52,1
91,54,1
38,89,1
73,4,1
98,23,1
25,97,1
28,94,1
97,76,1
96,26,1
71,57,0
90,42,1
15,46,1
27,86,1
51,12,1
10,47,1
26,2,1
52,78,0
15,13,1
94,50,1
62,21,0
3,19,1
6,53,1
27,75,0
15,69,1
36,75,0
38,77,0
92,56,1
45,49,2
35,65,0
72,54,0
85,99,1
39,76,0
22,70,0
64,4,1
87,60,1
88,2,1
83,53,0
17,57,0
72,87,1
79,80,0
59,19,0
89,89,1
26,95,1
97,40,1
77,27,0
38,37,2
24,50,0
94,3,1
87,89,1
21,23,0
19,24,0
15,61,1
70,93,1
33,52,3
63,88,1
55,81,0
6,96,1
57,53,3
0,79,1
94,2,1
77,78,0
85,7,1
38,18,0
72,5,1
51,17,0
74,17,0
41,21,0
98,45,1
4,25,1
19,27,0
28,7,1
69,96,1
41,83,0
86,36,1
12,1,1
44,28,3
64,91,1
55,16,0
73,60,0
80,18,0
34,16,0
46,13,1
71,94,1
17,16,0
52,38,2
66,0,1
65,91,1
94,80,1
29,93,1
69,53,0
97,27,1
11,65,1
70,61,0
8,40,1
42,38,2
1,79,1
70,74,0
7,83,1
90,77,1
28,33,3
56,13,1
38,30,3
41,99,1
96,16,1
36,1,1
67,12,1
15,46,1
80,64,0
17,37,0
72,33,0
45,95,1
33,28,3
68,37,0
1,6,1
88,51,1
67,35,0
20,7,1
46,69,0
89,16,1
3,35,1
42,63,3
44,94,1
33,12,1
85,9,1
72,65,0
81,51,0
68,30,0
4,96,1
50,80,0
57,95,1
51,31,3
62,47,3
65,50,0
46,68,0
42,18,0
58,77,0
61,88,1
29,77,0
94,95,1
6,72,1
95,2,1
0,40,1
71,69,0
73,64,0
7,63,1
2,93,1
53,1,1
4,94,1
26,44,3
22,40,0
95,43,1
68,57,0
42,40,2
28,75,0
17,87,1
82,45,0
38,69,0
38,73,0
89,60,1
77,68,0
11,94,1
50,36,2
75,8,1
82,93,1
77,34,0
11,9,1
55,30,3
29,66,0
73,21,0
76,26,0
67,80,0
17,59,0
54,90,1
52,31,3
13,22,1
14,12,1
36,80,0
45,60,3
10,62,1
39,63,3
25,17,0
42,85,1
76,24,0
84,51,0
58,64,3
61,10,1
16,15,1
83,15,1
20,40,0
40,53,2
38,63,3
84,84,0
21,71,0
98,48,1
7,67,1
68,27,0
93,32,1
46,45,2
99,61,1
35,56,3
42,79,0
89,95,1
95,89,1
95,36,1
17,89,1
17,76,0
80,65,0
52,39,2
55,69,0
21,55,0
43,93,1
38,53,2
34,43,3
18,99,1
22,21,0
54,73,0
1,58,1
60,53,3
1,48,1
11,65,1
67,80,0
90,16,1
94,35,1
81,63,0
12,4,1
8,41,1
76,99,1
44,17,0
1,75,1
23,52,0
52,47,2
23,48,0
6,90,1
5,28,1
62,50,3
81,18,0
21,60,0
0,37,1
74,46,0
94,7,1
13,7,1
97,88,1
31,91,1
45,78,0
73,43,0
96,7,1
57,15,1
15,9,1
9,19,1
38,98,1
14,92,1
12,99,1
97,22,1
